0.492
0.517
0.378
0.443
0.426
0.346
0.236
0.362
0.351
0.382
0.347
0.087
0.347
0.378
0.22
0.101
0.126
0.198
0.163
0.329
0.118
0.239
0.104
0.207
0.14
0.146
0.219
0.42
0.112
0.102
0.093
0.122
0.116
0.09
0.315
0.33
0.108
0.344
0.223
0.107
0.327
0.31
0.137
0.132
0.125
0.286
0.101
0.266
0.143
0.419
0.195
0.334
0.089
0.114
0.155
0.112
0.105
0.086
0.103
0.049
0.098
0.087
0.082
0.174
0.114
0.338
0.108
0.084
0.1
0.318
0.078
0.201
0.145
0.09
0.092
0.135
0.323
0.089
0.086
0.105
0.106
0.118
0.12
0.103
0.139
0.182
0.08
0.147
0.14
0.107
0.154
0.163
0.082
0.093
0.17
0.087
0.099
0.14
0.106
0.106
